"site_id","sample_id","site_code","day","month","year","date","latitude","longitude","waterbody_name","waterbody_type","state","river_type","dipt_spp_rich","dipt_fam_rich","dipt_abund","vec_rich","vec_fam_rich","vec_abund","flow_m3.s","velocity_m.s","suspended_solids_mg.l","pH","temperature_C","oxygen_dissolved_mg.l","oxygen_saturation","BOD7_mg.l","ChDS_Cr_mg.l","NH4_N_mg.l","NO2_N_mg.l","NO3_N_mg.l","mineral_N_mg.l","total_N_mg.l","PO4_P_mg.l","total_P_mg.l","electrical_conductivity_mikroS.cm","alkalinity_mmol.l","Arable.land_2018_100m","Artificial..non.agricultural.vegetated.areas_2018_100m","Forests_2018_100m","Heterogeneous.agricultural.areas_2018_100m","Industrial..commercial.and.transport.units_2018_100m","Inland.waters_2018_100m","Inland.wetlands_2018_100m","Mine..dump.and.construction.sites_2018_100m","Open.spaces.with.little.or.no.vegetation_2018_100m","Pastures_2018_100m","Permanent.crops_2018_100m","Scrub.and.or.herbaceous.vegetation.associations_2018_100m","Urban.fabric_2018_100m"
"LTL277","LTL277_26.4.2016","LTL277_2016",26,4,2016,"2016-04-26",55.37077085,21.32955166,NA,"lake",NA,NA,1,1,24,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL278","LTL278_26.4.2016","LTL278_2016",26,4,2016,"2016-04-26",55.43493235,24.56078161,NA,"lake",NA,NA,3,3,55,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL278","LTL278_21.4.2022","LTL278_2022",21,4,2022,"2022-04-21",55.43493235,24.56078161,NA,"lake",NA,NA,4,3,21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL279","LTL279_8.5.2013","LTL279_2013",8,5,2013,"2013-05-08",55.30908906,24.5752058,NA,"lake",NA,NA,5,4,77,1,1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL279","LTL279_6.3.2014","LTL279_2014",6,3,2014,"2014-03-06",55.30908906,24.5752058,NA,"lake",NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL279","LTL279_25.4.2019","LTL279_2019",25,4,2019,"2019-04-25",55.30908906,24.5752058,NA,"lake",NA,NA,1,1,26,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL279","LTL279_27.4.2023","LTL279_2023",27,4,2023,"2023-04-27",55.30908906,24.5752058,NA,"lake",NA,NA,8,4,536,1,1,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL280","LTL280_19.5.2016","LTL280_2016",19,5,2016,"2016-05-19",55.29267838,24.54202131,NA,"lake",NA,NA,2,2,23,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL280","LTL280_27.4.2023","LTL280_2023",27,4,2023,"2023-04-27",55.29267838,24.54202131,NA,"lake",NA,NA,5,2,146,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL281","LTL281_26.4.2016","LTL281_2016",26,4,2016,"2016-04-26",55.31120508,24.76124062,NA,"lake",NA,NA,5,4,56,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL281","LTL281_9.5.2023","LTL281_2023",9,5,2023,"2023-05-09",55.31120508,24.76124062,NA,"lake",NA,NA,3,2,21,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL282","LTL282_13.5.2014","LTL282_2014",13,5,2014,"2014-05-13",55.31704089,25.09768409,NA,"lake",NA,NA,2,1,176,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL282","LTL282_29.4.2020","LTL282_2020",29,4,2020,"2020-04-29",55.31704089,25.09768409,NA,"lake",NA,NA,3,3,26,1,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL283","LTL283_16.5.2016","LTL283_2016",16,5,2016,"2016-05-16",55.29429138,25.16932659,NA,"lake",NA,NA,2,2,21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL283","LTL283_17.5.2023","LTL283_2023",17,5,2023,"2023-05-17",55.29429138,25.16932659,NA,"lake",NA,NA,3,2,82,1,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL284","LTL284_24.4.2018","LTL284_2018",24,4,2018,"2018-04-24",55.2687858,25.1795307,NA,"lake",NA,NA,1,1,156,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL285","LTL285_13.5.2014","LTL285_2014",13,5,2014,"2014-05-13",55.45055055,25.19056623,NA,"lake",NA,NA,1,1,92,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL285","LTL285_14.5.2020","LTL285_2020",14,5,2020,"2020-05-14",55.45055055,25.19056623,NA,"lake",NA,NA,1,1,73,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL286","LTL286_6.5.2015","LTL286_2015",6,5,2015,"2015-05-06",55.38062022,25.38186863,NA,"lake",NA,NA,2,2,121,1,1,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL287","LTL287_6.5.2015","LTL287_2015",6,5,2015,"2015-05-06",55.44868537,25.46865863,NA,"lake",NA,NA,5,5,154,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL287","LTL287_5.5.2021","LTL287_2021",5,5,2021,"2021-05-05",55.44868537,25.46865863,NA,"lake",NA,NA,5,4,211,1,1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL288","LTL288_29.4.2013","LTL288_2013",29,4,2013,"2013-04-29",55.47109632,25.30159077,NA,"lake",NA,NA,1,1,66,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL288","LTL288_14.5.2020","LTL288_2020",14,5,2020,"2020-05-14",55.47109632,25.30159077,NA,"lake",NA,NA,1,1,30,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL288","LTL288_4.5.2023","LTL288_2023",4,5,2023,"2023-05-04",55.47109632,25.30159077,NA,"lake",NA,NA,3,1,34,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL289","LTL289_14.5.2015","LTL289_2015",14,5,2015,"2015-05-14",55.57312456,25.46152054,NA,"lake",NA,NA,2,2,119,1,1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL289","LTL289_5.5.2021","LTL289_2021",5,5,2021,"2021-05-05",55.57312456,25.46152054,NA,"lake",NA,NA,8,4,68,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL29","LTL29_10.5.2018","LTL29_2018",10,5,2018,"2018-05-10",54.47336922,23.64124852,NA,"lake",NA,NA,1,1,27,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL290","LTL290_29.4.2013","LTL290_2013",29,4,2013,"2013-04-29",55.56689892,25.54032044,NA,"lake",NA,NA,3,2,47,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL290","LTL290_2.5.2019","LTL290_2019",2,5,2019,"2019-05-02",55.56689892,25.54032044,NA,"lake",NA,NA,1,1,87,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL290","LTL290_2.5.2023","LTL290_2023",2,5,2023,"2023-05-02",55.56689892,25.54032044,NA,"lake",NA,NA,1,1,76,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL291","LTL291_23.5.2022","LTL291_2022",23,5,2022,"2022-05-23",55.82840602,25.46954514,NA,"lake",NA,NA,1,1,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL292","LTL292_20.5.2021","LTL292_2021",20,5,2021,"2021-05-20",55.73952463,25.61280802,NA,"lake",NA,NA,2,2,77,1,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL293","LTL293_20.5.2013","LTL293_2013",20,5,2013,"2013-05-20",55.70919366,25.69788829,NA,"lake",NA,NA,1,1,113,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL293","LTL293_20.5.2021","LTL293_2021",20,5,2021,"2021-05-20",55.70919366,25.69788829,NA,"lake",NA,NA,3,3,60,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL294","LTL294_23.5.2016","LTL294_2016",23,5,2016,"2016-05-23",55.80549581,25.67719951,NA,"lake",NA,NA,1,1,17,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL294","LTL294_17.5.2022","LTL294_2022",17,5,2022,"2022-05-17",55.80549581,25.67719951,NA,"lake",NA,NA,8,3,346,3,2,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL295","LTL295_21.5.2019","LTL295_2019",21,5,2019,"2019-05-21",55.79389596,25.86935354,NA,"lake",NA,NA,2,2,31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL295","LTL295_27.4.2023","LTL295_2023",27,4,2023,"2023-04-27",55.79389596,25.86935354,NA,"lake",NA,NA,2,1,45,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL296","LTL296_20.5.2013","LTL296_2013",20,5,2013,"2013-05-20",55.7370776,25.77869088,NA,"lake",NA,NA,4,3,182,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL296","LTL296_7.5.2020","LTL296_2020",7,5,2020,"2020-05-07",55.7370776,25.77869088,NA,"lake",NA,NA,2,2,47,1,1,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL297","LTL297_15.5.2017","LTL297_2017",15,5,2017,"2017-05-15",55.68658618,25.78289037,NA,"lake",NA,NA,1,1,65,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL297","LTL297_27.4.2023","LTL297_2023",27,4,2023,"2023-04-27",55.68658618,25.78289037,NA,"lake",NA,NA,5,4,94,1,1,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL298","LTL298_12.5.2016","LTL298_2016",12,5,2016,"2016-05-12",55.66407966,25.98219941,NA,"lake",NA,NA,2,2,50,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL298","LTL298_17.5.2022","LTL298_2022",17,5,2022,"2022-05-17",55.66407966,25.98219941,NA,"lake",NA,NA,2,1,241,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL299","LTL299_18.5.2017","LTL299_2017",18,5,2017,"2017-05-18",55.76993745,26.06019425,NA,"lake",NA,NA,2,2,31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL299","LTL299_5.5.2022","LTL299_2022",5,5,2022,"2022-05-05",55.76993745,26.06019425,NA,"lake",NA,NA,5,4,208,2,2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL300","LTL300_15.5.2019","LTL300_2019",15,5,2019,"2019-05-15",55.79460701,25.97233313,NA,"lake",NA,NA,1,1,47,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL301","LTL301_19.5.2015","LTL301_2015",19,5,2015,"2015-05-19",55.86844897,25.97555843,NA,"lake",NA,NA,1,1,46,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL301","LTL301_9.5.2023","LTL301_2023",9,5,2023,"2023-05-09",55.86844897,25.97555843,NA,"lake",NA,NA,3,1,44,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL302","LTL302_19.5.2015","LTL302_2015",19,5,2015,"2015-05-19",55.8421495,26.19934391,NA,"lake",NA,NA,3,3,309,1,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL303","LTL303_6.5.2014","LTL303_2014",6,5,2014,"2014-05-06",55.72241797,26.11415211,NA,"lake",NA,NA,2,1,51,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL303","LTL303_5.5.2022","LTL303_2022",5,5,2022,"2022-05-05",55.72241797,26.11415211,NA,"lake",NA,NA,6,3,1655,1,1,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL304","LTL304_16.5.2013","LTL304_2013",16,5,2013,"2013-05-16",55.84989395,26.10945599,NA,"lake",NA,NA,1,1,36,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL304","LTL304_11.5.2020","LTL304_2020",11,5,2020,"2020-05-11",55.84989395,26.10945599,NA,"lake",NA,NA,1,1,58,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL304","LTL304_9.5.2023","LTL304_2023",9,5,2023,"2023-05-09",55.84989395,26.10945599,NA,"lake",NA,NA,2,1,56,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL305","LTL305_14.5.2013","LTL305_2013",14,5,2013,"2013-05-14",55.80478759,26.09412696,NA,"lake",NA,NA,2,1,146,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL305","LTL305_2.5.2022","LTL305_2022",2,5,2022,"2022-05-02",55.80478759,26.09412696,NA,"lake",NA,NA,2,2,38,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL306","LTL306_12.5.2015","LTL306_2015",12,5,2015,"2015-05-12",55.69476732,26.34262894,NA,"lake",NA,NA,1,1,148,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL306","LTL306_16.5.2022","LTL306_2022",16,5,2022,"2022-05-16",55.69476732,26.34262894,NA,"lake",NA,NA,7,3,166,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL309","LTL309_2.5.2018","LTL309_2018",2,5,2018,"2018-05-02",55.64591607,26.21664518,NA,"lake",NA,NA,1,1,63,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL310","LTL310_4.5.2016","LTL310_2016",4,5,2016,"2016-05-04",55.62263149,26.2059783,NA,"lake",NA,NA,1,1,26,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL310","LTL310_29.4.2019","LTL310_2019",29,4,2019,"2019-04-29",55.62263149,26.2059783,NA,"lake",NA,NA,1,1,13,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL311","LTL311_4.5.2016","LTL311_2016",4,5,2016,"2016-05-04",55.64534161,26.15377041,NA,"lake",NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL311","LTL311_29.4.2019","LTL311_2019",29,4,2019,"2019-04-29",55.64534161,26.15377041,NA,"lake",NA,NA,1,1,18,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL312","LTL312_6.5.2013","LTL312_2013",6,5,2013,"2013-05-06",55.58443565,26.21243112,NA,"lake",NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL312","LTL312_28.4.2014","LTL312_2014",28,4,2014,"2014-04-28",55.58443565,26.21243112,NA,"lake",NA,NA,2,2,51,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL312","LTL312_27.4.2015","LTL312_2015",27,4,2015,"2015-04-27",55.58443565,26.21243112,NA,"lake",NA,NA,2,2,32,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL312","LTL312_19.5.2020","LTL312_2020",19,5,2020,"2020-05-19",55.58443565,26.21243112,NA,"lake",NA,NA,1,1,41,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL313","LTL313_15.5.2014","LTL313_2014",15,5,2014,"2014-05-15",55.57927945,26.3084843,NA,"lake",NA,NA,4,3,126,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL313","LTL313_19.5.2020","LTL313_2020",19,5,2020,"2020-05-19",55.57927945,26.3084843,NA,"lake",NA,NA,2,2,33,1,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL314","LTL314_22.5.2014","LTL314_2014",22,5,2014,"2014-05-22",55.58861595,26.42743914,NA,"lake",NA,NA,2,2,22,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL314","LTL314_20.5.2020","LTL314_2020",20,5,2020,"2020-05-20",55.58861595,26.42743914,NA,"lake",NA,NA,1,1,29,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL315","LTL315_11.5.2021","LTL315_2021",11,5,2021,"2021-05-11",55.58158822,26.01219092,NA,"lake",NA,NA,1,1,13,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL316","LTL316_11.5.2021","LTL316_2021",11,5,2021,"2021-05-11",55.53093414,25.92738909,NA,"lake",NA,NA,4,3,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL317","LTL317_4.5.2015","LTL317_2015",4,5,2015,"2015-05-04",55.49319346,26.11359582,NA,"lake",NA,NA,1,1,49,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL317","LTL317_6.5.2021","LTL317_2021",6,5,2021,"2021-05-06",55.49319346,26.11359582,NA,"lake",NA,NA,4,3,62,1,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL318","LTL318_4.5.2015","LTL318_2015",4,5,2015,"2015-05-04",55.48624815,26.08913526,NA,"lake",NA,NA,1,1,11,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL318","LTL318_6.5.2021","LTL318_2021",6,5,2021,"2021-05-06",55.48624815,26.08913526,NA,"lake",NA,NA,4,2,80,1,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL319","LTL319_6.5.2019","LTL319_2019",6,5,2019,"2019-05-06",55.45561554,26.00188311,NA,"lake",NA,NA,2,2,95,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL320","LTL320_6.5.2019","LTL320_2019",6,5,2019,"2019-05-06",55.44747273,26.01720515,NA,"lake",NA,NA,2,1,86,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL321","LTL321_9.5.2019","LTL321_2019",9,5,2019,"2019-05-09",55.38299223,25.95050867,NA,"lake",NA,NA,1,1,201,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL322","LTL322_6.5.2020","LTL322_2020",6,5,2020,"2020-05-06",55.39040392,25.98033289,NA,"lake",NA,NA,1,1,75,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL324","LTL324_16.5.2019","LTL324_2019",16,5,2019,"2019-05-16",55.35322167,26.04195687,NA,"lake",NA,NA,1,1,60,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL325","LTL325_19.4.2016","LTL325_2016",19,4,2016,"2016-04-19",55.28574587,26.12318116,NA,"lake",NA,NA,2,2,11,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL325","LTL325_10.5.2022","LTL325_2022",10,5,2022,"2022-05-10",55.28574587,26.12318116,NA,"lake",NA,NA,7,2,395,1,1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
